-10.255,-8.3312,-17.987,1,4
-10.273,-8.3448,-17.991,1,4
-10.268,-8.3132,-17.982,1,4
-10.251,-8.1978,-18.001,1,4
-10.357,-8.0658,-18.005,1,4
-10.838,-7.2878,-17.972,1,4
-12.159,-5.5142,-17.593,1,4
-13.156,0.55201,-14.173,1,4
-10.539,10.041,-9.6384,1,4
-1.415,20.519,-6.9552,1,4
13.225,30.176,-6.8393,1,4
29.865,37.675,-8.3092,1,4
46.667,43.81,-9.7312,1,4
60.442,47.963,-11.147,1,4
70.239,50.226,-13.527,1,4
74.511,50.939,-17.051,1,4
75.487,51.747,-18.44,1,4
75.922,52.019,-18.291,1,4
76.363,50.782,-18.262,1,4
76.854,48.936,-18.257,1,4
77.357,47.239,-18.203,1,4
-10.09,-4.8317,-17.848,1,5
-10.072,-4.8365,-17.838,1,5
-10.079,-4.8538,-17.839,1,5
-10.073,-4.8129,-17.833,1,5
-10.064,-4.7864,-17.832,1,5
-10.061,-4.6303,-17.841,1,5
-10.695,-3.9627,-17.842,1,5
-12.718,-1.7324,-17.416,1,5
-13.233,4.6743,-14.292,1,5
-8.0312,15.651,-9.6094,1,5
3.3249,26.841,-6.6338,1,5
18.937,37.063,-5.3247,1,5
35.967,45.558,-5.0619,1,5
50.571,51.484,-5.6656,1,5
62.044,55.336,-7.7435,1,5
68.888,57.056,-11.17,1,5
72.239,56.878,-15.982,1,5
73.27,57.303,-18.427,1,5
73.841,57.997,-18.128,1,5
74.867,56.331,-18.062,1,5
76.189,53.697,-17.996,1,5
77.177,51.284,-17.882,1,5
77.854,49.252,-17.83,1,5
-7.153,-4.4804,-18.049,1,6
-7.1196,-4.5021,-18.053,1,6
-7.1558,-4.4703,-18.049,1,6
-7.1604,-4.4213,-18.04,1,6
-7.156,-4.3385,-18.042,1,6
-7.2408,-4.1632,-18.014,1,6
-8.0792,-3.9684,-18.004,1,6
-9.3108,-3.2693,-17.573,1,6
-9.789,-0.023196,-15.458,1,6
-9.1647,5.3848,-12.283,1,6
-6.2585,11.317,-10.005,1,6
-0.75874,17.418,-9.0243,1,6
7.2462,23.94,-8.5742,1,6
18.68,30.633,-8.6893,1,6
31.767,35.606,-9.5019,1,6
44.934,39.496,-9.9944,1,6
56.304,42.831,-10.143,1,6
64.639,44.832,-10.88,1,6
70.548,46.228,-12.211,1,6
74.027,46.637,-14.017,1,6
75.746,46.56,-16.179,1,6
76.463,46.606,-17.901,1,6
76.861,47.046,-18.308,1,6
77.178,47.087,-18.293,1,6
77.295,46.748,-18.229,1,6
77.398,46.397,-18.153,1,6
-1.1807,-6.0861,-17.779,1,7
-1.1806,-6.1213,-17.78,1,7
-1.182,-6.0628,-17.78,1,7
-1.1735,-6.04,-17.792,1,7
-1.157,-5.984,-17.794,1,7
-1.223,-5.7852,-17.804,1,7
-2.0984,-5.4279,-17.803,1,7
-3.7138,-4.5235,-17.739,1,7
-4.6676,-1.8822,-16.555,1,7
-3.7994,3.7392,-13.795,1,7
0.82549,10.723,-11.558,1,7
8.5852,17.591,-10.626,1,7
18.741,25.011,-10.137,1,7
29.673,32.277,-9.4896,1,7
42.256,38.632,-9.3451,1,7
53.908,43.467,-9.8625,1,7
62.775,46.959,-10.879,1,7
69.124,49.355,-12.837,1,7
72.086,50.095,-16.132,1,7
73,50.523,-18.373,1,7
73.484,51.186,-18.268,1,7
73.79,50.913,-18.241,1,7
74.498,49.881,-18.191,1,7
75.343,48.795,-18.147,1,7
76.116,47.858,-18.093,1,7
-8.814,0.44057,-17.929,1,8
-8.8135,0.44608,-17.925,1,8
-8.8209,0.47111,-17.935,1,8
-8.8667,0.53512,-17.947,1,8
-8.8703,0.68965,-17.957,1,8
-8.8143,0.87021,-17.974,1,8
-9.6598,1.1106,-17.94,1,8
-12.196,1.9879,-16.972,1,8
-12.497,4.5799,-15.134,1,8
-11.155,9.0908,-13.015,1,8
-6.7112,14.712,-11.649,1,8
0.61329,20.612,-11.053,1,8
11.103,26.803,-10.973,1,8
23.572,31.808,-11.999,1,8
35.682,35.426,-13.431,1,8
46.61,38.58,-14.375,1,8
55.463,41.416,-14.762,1,8
62.539,44.109,-14.827,1,8
67.792,46.022,-15.218,1,8
71.259,47.254,-15.922,1,8
73.332,47.95,-16.937,1,8
74.049,47.992,-17.729,1,8
74.484,47.971,-17.883,1,8
74.921,47.726,-18.04,1,8
75.175,47.366,-17.993,1,8
75.623,46.884,-18.023,1,8
-11.227,-6.5995,-17.894,1,9
-11.217,-6.6216,-17.901,1,9
-11.201,-6.608,-17.894,1,9
-11.206,-6.5845,-17.911,1,9
-11.229,-6.5289,-17.898,1,9
-11.25,-6.4076,-17.913,1,9
-12.19,-6.1536,-17.967,1,9
-13.991,-4.8759,-17.274,1,9
-13.416,-0.28476,-14.648,1,9
-10.127,7.0526,-11.345,1,9
-2.6848,15.167,-9.3384,1,9
9.3025,23.591,-8.925,1,9
22.723,30.762,-9.4109,1,9
37.32,36.256,-10.958,1,9
50.046,40.442,-12.259,1,9
59.592,44.247,-12.871,1,9
66.216,47.275,-13.773,1,9
69.091,49.061,-15.397,1,9
70.051,49.953,-17.137,1,9
70.401,50.458,-18.086,1,9
70.658,50.425,-18.208,1,9
71.151,49.839,-18.138,1,9
72.063,48.793,-18.143,1,9
72.77,47.747,-18.12,1,9
-9.6196,-9.0009,-17.863,1,10
-9.6227,-9.0259,-17.887,1,10
-9.6407,-9.0055,-17.888,1,10
-9.6464,-8.9305,-17.884,1,10
-9.6721,-8.8839,-17.882,1,10
-9.6172,-8.7404,-17.875,1,10
-10.485,-8.5848,-17.877,1,10
-12.758,-8.2483,-17.868,1,10
-13.824,-5.2365,-16.101,1,10
-13.231,1.2428,-12.33,1,10
-9.1533,9.8867,-8.6613,1,10
-0.18302,18.531,-7.4446,1,10
11.357,26.487,-7.4244,1,10
25.664,34.27,-7.8948,1,10
40.793,40.295,-8.8617,1,10
55.347,44.645,-9.9594,1,10
66.833,48.026,-11.103,1,10
74.029,50.363,-12.792,1,10
77.727,51.763,-15.647,1,10
78.977,52.302,-18.053,1,10
79.67,53.07,-18.233,1,10
80.118,52.697,-18.203,1,10
81.018,51.467,-18.112,1,10
81.955,49.912,-18.044,1,10
82.493,48.627,-18.004,1,10
-13.374,-3.6505,-17.916,1,11
-13.396,-3.7067,-17.918,1,11
-13.384,-3.678,-17.926,1,11
-13.425,-3.6776,-17.927,1,11
-13.361,-3.5809,-17.909,1,11
-13.488,-3.4055,-17.929,1,11
-14.283,-2.8878,-17.95,1,11
-15.451,-1.3823,-17.648,1,11
-15.44,3.244,-15.357,1,11
-12.146,10.332,-12.382,1,11
-4.1666,18.123,-10.796,1,11
7.9389,25.837,-10.724,1,11
21.813,32.789,-10.854,1,11
37.442,39.012,-10.808,1,11
52.359,43.136,-11.043,1,11
64.183,45.524,-11.777,1,11
70.978,46.773,-13.941,1,11
72.665,46.648,-17.254,1,11
72.801,47.433,-18.176,1,11
72.858,47.779,-18.015,1,11
72.96,47.047,-17.985,1,11
73.317,45.923,-18.013,1,11
73.961,44.998,-18.021,1,11
-8.3961,-1.4008,-17.999,1,12
-8.4296,-1.4209,-18.002,1,12
-8.416,-1.4226,-17.99,1,12
-8.4173,-1.3738,-18.006,1,12
-8.4516,-1.2753,-18.046,1,12
-8.3791,-0.98985,-18.047,1,12
-9.0934,-0.34609,-18,1,12
-10.171,2.4922,-16.322,1,12
-8.3241,8.3698,-13.023,1,12
-1.9708,16.063,-10.122,1,12
9.6392,23.891,-9.0468,1,12
23.696,30.141,-9.5255,1,12
40.012,34.501,-11.029,1,12
55.436,37.07,-12.646,1,12
67.148,39.613,-13.297,1,12
75.648,42.313,-14.223,1,12
79.393,44.325,-16.32,1,12
80.103,46.493,-17.949,1,12
80.545,48.516,-18.044,1,12
80.856,48.899,-18.092,1,12
81.114,48.359,-18.043,1,12
81.321,47.55,-18.066,1,12
81.503,46.794,-18.074,1,12
-5.2948,0.42406,-17.659,1,13
-5.2884,0.41712,-17.653,1,13
-5.284,0.39404,-17.649,1,13
-5.2923,0.4239,-17.656,1,13
-5.2936,0.56181,-17.717,1,13
-5.2727,0.82896,-17.787,1,13
-5.8453,1.4865,-17.856,1,13
-7.0645,3.4252,-17.447,1,13
-5.1418,8.3139,-15.45,1,13
1.3199,16.273,-12.52,1,13
12.766,25.373,-10.669,1,13
26.768,32.67,-10.734,1,13
42.158,38.421,-11.715,1,13
56.227,42.791,-12.43,1,13
67.452,45.83,-13.115,1,13
75.175,48.024,-14.034,1,13
78.505,48.619,-15.872,1,13
78.894,47.962,-17.927,1,13
78.799,47.627,-18.293,1,13
78.784,47.051,-18.193,1,13
78.815,45.812,-18.134,1,13
79.116,44.542,-18.122,1,13
-6.3834,-5.0135,-17.997,1,14
-6.3595,-5.0253,-17.998,1,14
-6.3902,-4.9742,-17.995,1,14
-6.4038,-4.8331,-18.033,1,14
-6.3922,-4.4485,-18.042,1,14
-6.4284,-3.6079,-17.952,1,14
-6.326,-2.4261,-17.875,1,14
-4.6844,2.1702,-15.571,1,14
1.1992,11.21,-10.703,1,14
13.2,20.266,-7.9375,1,14
29.29,26.595,-9.5903,1,14
44.254,31.585,-11.395,1,14
56.794,37.624,-11.875,1,14
66.45,42.437,-13.295,1,14
72.221,45.578,-16.036,1,14
74.537,48.164,-18.352,1,14
75.681,50.95,-18.233,1,14
76.393,51.423,-18.293,1,14
77.363,50.242,-18.233,1,14
78.714,48.779,-18.233,1,14
79.745,47.491,-18.225,1,14
-9.187,-0.21603,-17.687,1,15
-9.2338,-0.23619,-17.697,1,15
-9.2195,-0.18016,-17.705,1,15
-9.2104,-0.13486,-17.722,1,15
-9.2159,-0.059564,-17.752,1,15
-9.1444,0.10022,-17.795,1,15
-9.8583,0.63568,-17.845,1,15
-11.105,2.2994,-17.693,1,15
-9.5605,7.2015,-15.811,1,15
-2.9058,15.637,-12.883,1,15
9.8187,25.282,-10.912,1,15
25.993,33.251,-10.869,1,15
43.515,39.275,-11.905,1,15
57.475,44.353,-12.469,1,15
67.9,48.259,-13.446,1,15
73.934,50.366,-16.192,1,15
75.41,51.612,-18.339,1,15
75.848,52.643,-18.328,1,15
75.946,52.278,-18.324,1,15
75.943,50.664,-18.312,1,15
76.431,48.532,-18.293,1,15
77.068,46.841,-18.269,1,15
-6.6435,-2.7738,-17.886,1,16
-6.6485,-2.8315,-17.865,1,16
-6.6323,-2.8214,-17.872,1,16
-6.635,-2.7933,-17.885,1,16
-6.6311,-2.7392,-17.916,1,16
-6.6299,-2.3692,-17.941,1,16
-6.9738,-1.4134,-17.958,1,16
-8.1203,1.3971,-17.451,1,16
-6.6297,7.9782,-15.098,1,16
0.42853,18.058,-11.763,1,16
13.559,28.337,-10.016,1,16
30.177,35.848,-10.691,1,16
47.421,39.901,-12.559,1,16
61.576,42.819,-13.609,1,16
71.301,45.161,-14.564,1,16
77.379,45.807,-17.133,1,16
79.141,47.079,-18.378,1,16
79.784,47.935,-18.373,1,16
80.274,47.169,-18.24,1,16
81.28,45.406,-18.142,1,16
82.172,43.843,-18.094,1,16
82.769,42.919,-18.016,1,16
-9.8283,-7.7264,-17.882,1,17
-9.8048,-7.7292,-17.896,1,17
-9.8533,-7.7354,-17.89,1,17
-9.8422,-7.7224,-17.886,1,17
-9.8707,-7.4804,-17.932,1,17
-9.7885,-7.172,-17.928,1,17
-9.9061,-6.198,-17.934,1,17
-10.321,-2.9368,-16.899,1,17
-8.0621,4.7125,-13.137,1,17
0.7271,15.112,-9.8829,1,17
14.941,23.511,-10.724,1,17
32.819,29.255,-13.859,1,17
49.502,34.246,-15.545,1,17
62.518,39.87,-15.441,1,17
71.333,44.878,-16.176,1,17
74.271,47.582,-18.306,1,17
74.886,49.396,-18.387,1,17
75.301,49.115,-18.297,1,17
76.028,47.636,-18.229,1,17
77.009,45.916,-18.187,1,17
78.049,44.585,-18.156,1,17
-10.9,-1.8099,-17.946,1,18
-10.882,-1.8336,-17.947,1,18
-10.919,-1.8544,-17.955,1,18
-10.919,-1.8274,-17.941,1,18
-10.915,-1.8122,-17.957,1,18
-10.933,-1.5912,-17.968,1,18
-11.278,-0.74852,-17.946,1,18
-12.796,0.96873,-17.845,1,18
-12.248,5.5541,-16.332,1,18
-7.3921,14.02,-13.095,1,18
3.9517,24.429,-10.643,1,18
20.134,33.217,-10.681,1,18
37.836,39.468,-12.045,1,18
54.246,44.176,-13.249,1,18
65.971,47.207,-14.887,1,18
72.886,49.776,-16.945,1,18
75.505,52.286,-18.29,1,18
76.229,53.818,-18.373,1,18
76.514,53.154,-18.27,1,18
76.838,50.855,-18.221,1,18
77.461,48.204,-18.211,1,18
78.279,45.854,-18.201,1,18
-7.1051,-8.7578,-18.022,1,19
-7.087,-8.7651,-18.012,1,19
-7.1186,-8.746,-18.01,1,19
-7.0925,-8.7754,-18.013,1,19
-7.0869,-8.6848,-18.03,1,19
-7.1428,-8.4248,-18.11,1,19
-7.3193,-7.5107,-18.126,1,19
-7.7461,-5.5654,-18.067,1,19
-6.9945,-2.4479,-17.609,1,19
-3.2248,4.756,-15.116,1,19
6.066,14.526,-12.118,1,19
21.028,24.007,-10.8,1,19
38.235,31.81,-10.837,1,19
53.247,38.518,-10.687,1,19
64.425,44.256,-11.566,1,19
70.143,47.476,-14.943,1,19
72.113,49.927,-18.239,1,19
72.823,52.701,-18.25,1,19
73.124,52.877,-18.096,1,19
73.434,50.993,-17.91,1,19
73.76,48.796,-17.862,1,19
74.09,46.855,-17.792,1,19
-6.9233,-9.069,-17.643,1,20
-6.8976,-9.0384,-17.656,1,20
-6.9265,-9.0629,-17.661,1,20
-6.8985,-9.0473,-17.662,1,20
-6.9277,-8.9735,-17.694,1,20
-6.9056,-8.6715,-17.801,1,20
-7.2266,-7.7479,-17.917,1,20
-7.9698,-5.1214,-17.799,1,20
-6.9621,0.87576,-15.978,1,20
-0.94246,11.951,-11.865,1,20
11.631,25.072,-8.2268,1,20
29.595,35.704,-7.4728,1,20
48.772,42.53,-8.9562,1,20
63.046,47.195,-10.691,1,20
70.782,49.927,-13.778,1,20
74.422,50.667,-18.288,1,20
75.523,52.263,-18.351,1,20
76.381,50.594,-18.261,1,20
77.723,47.813,-18.2,1,20
78.811,45.404,-18.165,1,20
79.889,43.379,-18.126,1,20
80.536,42.282,-18.099,1,20
80.71,42.13,-18.152,1,20
80.805,42.003,-18.142,1,20
80.879,41.779,-18.084,1,20
80.932,41.677,-18.034,1,20
-8.9822,-7.0581,-17.948,1,21
-8.9539,-7.0565,-17.949,1,21
-8.9645,-7.0444,-17.948,1,21
-8.9681,-7.0282,-17.943,1,21
-8.9872,-7.0268,-17.934,1,21
-8.9996,-6.725,-18.045,1,21
-9.1881,-5.683,-18.105,1,21
-9.6852,-2.9798,-18.027,1,21
-8.4381,1.6092,-17.134,1,21
-3.6114,10.652,-14.101,1,21
6.6548,21.922,-11.283,1,21
22.039,31.457,-11.068,1,21
41.058,37.56,-13.121,1,21
56.305,41.403,-14.845,1,21
67.408,44.824,-16.201,1,21
74.058,46.701,-18.146,1,21
76.008,48.712,-18.4,1,21
76.542,48.779,-18.316,1,21
76.938,47.42,-18.189,1,21
77.357,45.455,-18.161,1,21
77.74,43.85,-18.144,1,21
-9.9331,-4.0208,-17.862,1,22
-9.9571,-4.0377,-17.856,1,22
-9.9329,-3.9883,-17.865,1,22
-9.9637,-3.9907,-17.873,1,22
-9.9683,-3.8142,-17.913,1,22
-9.9985,-3.4132,-17.996,1,22
-10.45,-2.4647,-17.977,1,22
-11.701,1.143,-16.249,1,22
-10.322,9.6804,-11.006,1,22
-2.8416,20.344,-6.6227,1,22
9.6464,29.39,-6.0944,1,22
25.313,35.526,-9.0125,1,22
41.234,40.534,-11.833,1,22
54.776,45.716,-12.355,1,22
66.812,50.091,-12.47,1,22
74.285,52.543,-13.883,1,22
76.498,52.899,-17.194,1,22
77.203,53.993,-18.343,1,22
77.704,54.472,-18.343,1,22
78.23,53.399,-18.263,1,22
78.833,51.619,-18.204,1,22
79.298,50.12,-18.191,1,22
-15.341,-11.366,-18.109,1,23
-15.34,-11.347,-18.096,1,23
-15.356,-11.348,-18.097,1,23
-15.349,-11.312,-18.086,1,23
-15.364,-11.271,-18.091,1,23
-15.413,-11.043,-18.199,1,23
-15.719,-10.189,-18.233,1,23
-16.492,-7.9002,-17.906,1,23
-15.79,-2.3257,-15.71,1,23
-10.272,6.8374,-13.175,1,23
2.2342,17.977,-11.957,1,23
19.348,27.753,-12.523,1,23
39.821,34.641,-14.379,1,23
57.25,38.332,-16.064,1,23
68.354,41.797,-17.379,1,23
73.397,45.852,-18.411,1,23
74.885,49.549,-18.371,1,23
75.292,50.891,-18.393,1,23
75.571,50.379,-18.309,1,23
75.94,49.149,-18.22,1,23
76.508,47.541,-18.145,1,23
77.2,46.104,-18.077,1,23
-11.539,-11.109,-18.005,1,24
-11.543,-11.097,-18.01,1,24
-11.547,-11.15,-17.996,1,24
-11.542,-11.139,-18,1,24
-11.545,-11.051,-18.043,1,24
-11.575,-10.829,-18.101,1,24
-11.833,-9.8789,-18.104,1,24
-12.484,-7.3743,-18.031,1,24
-12.061,-2.5978,-16.843,1,24
-8.3545,7.7957,-12.811,1,24
1.2109,20.855,-8.9258,1,24
16.696,32.676,-7.6408,1,24
36.061,41.251,-8.9669,1,24
52.977,45.817,-11.325,1,24
65.945,48.949,-13.66,1,24
74.751,50.197,-16.649,1,24
78.492,50.772,-18.368,1,24
79.399,50.593,-18.314,1,24
80.59,49.053,-18.207,1,24
82.189,47.064,-18.203,1,24
83.178,45.471,-18.175,1,24
-10.394,-11.609,-17.991,1,25
-10.393,-11.657,-17.982,1,25
-10.41,-11.629,-17.978,1,25
-10.376,-11.65,-17.975,1,25
-10.41,-11.619,-18.018,1,25
-10.435,-11.371,-18.085,1,25
-10.601,-10.406,-18.157,1,25
-11.034,-7.9486,-17.935,1,25
-8.5329,-2.1474,-15.912,1,25
-0.88561,8.4068,-12.058,1,25
12.181,19.941,-9.3076,1,25
30.258,29.713,-9.5656,1,25
47.378,36.692,-10.984,1,25
60.123,42.886,-12.063,1,25
69.351,46.301,-15.233,1,25
73.257,48.269,-18.109,1,25
74.46,50.4,-18.347,1,25
74.975,49.996,-18.226,1,25
75.569,47.852,-18.12,1,25
75.811,45.482,-18.058,1,25
76.185,43.432,-17.964,1,25
-15.057,-10.191,-17.711,1,26
-15.054,-10.209,-17.721,1,26
-15.034,-10.192,-17.726,1,26
-15.065,-10.205,-17.726,1,26
-15.03,-10.073,-17.775,1,26
-15.057,-9.6714,-17.868,1,26
-15.133,-8.6833,-17.88,1,26
-13.989,-6.18,-17.636,1,26
-9.5805,0.22084,-15.438,1,26
-1.3071,10.169,-11.779,1,26
11.57,20.292,-10.103,1,26
25.881,28.179,-11.022,1,26
40.042,34.604,-12.715,1,26
52.277,40.149,-14.172,1,26
60.823,44.578,-15.795,1,26
65.142,47.781,-18.142,1,26
66.001,50.994,-18.298,1,26
66.532,51.933,-18.272,1,26
67.075,50.949,-18.178,1,26
68.145,49.203,-18.134,1,26
69.477,47.214,-18.095,1,26
70.786,45.586,-18.034,1,26
-10.821,-4.988,-17.891,1,27
-10.834,-5.0314,-17.894,1,27
-10.818,-5.0476,-17.883,1,27
-10.833,-4.9867,-17.894,1,27
-10.839,-4.8558,-17.95,1,27
-10.846,-4.4583,-17.982,1,27
-11.256,-3.501,-17.965,1,27
-11.753,-0.083511,-16.492,1,27
-8.3255,6.6855,-14.045,1,27
1.4098,16.313,-11.984,1,27
16.991,26.833,-11.042,1,27
35.051,34.808,-11.577,1,27
52.552,41.198,-11.742,1,27
64.608,47.063,-10.995,1,27
72.76,51.373,-11.527,1,27
76.022,51.333,-16.232,1,27
76.307,51.14,-18.638,1,27
76.787,50.796,-18.396,1,27
77.289,49.022,-18.421,1,27
77.905,47.028,-18.449,1,27
78.366,45.795,-18.457,1,27
78.531,45.552,-18.481,1,27
-6.4618,-1.2156,-17.558,1,28
-6.4555,-1.2831,-17.547,1,28
-6.4517,-1.3172,-17.552,1,28
-6.4867,-1.3189,-17.571,1,28
-6.4552,-1.2582,-17.591,1,28
-6.3903,-1.1001,-17.684,1,28
-6.9209,-0.4243,-17.733,1,28
-8.7982,0.77928,-17.681,1,28
-9.5006,4.6933,-16.119,1,28
-5.7148,14.234,-11.752,1,28
3.6367,25.686,-7.5306,1,28
18.759,36.506,-5.4879,1,28
36.869,43.986,-6.1487,1,28
53.132,48.294,-7.6651,1,28
65.524,51.806,-9.0119,1,28
72.932,53.392,-11.458,1,28
75.497,51.984,-16.47,1,28
75.823,51.615,-18.597,1,28
76.161,51.502,-18.335,1,28
76.769,49.174,-18.317,1,28
77.521,46.206,-18.271,1,28
78.15,44.122,-18.24,1,28
-11.883,-14.152,-18.149,1,29
-11.875,-14.142,-18.136,1,29
-11.908,-14.15,-18.138,1,29
-11.875,-14.134,-18.141,1,29
-11.909,-14.085,-18.164,1,29
-11.917,-13.844,-18.213,1,29
-12.189,-12.982,-18.141,1,29
-13.005,-10.798,-17.953,1,29
-12.783,-5.8487,-16.194,1,29
-8.6472,3.5795,-12.952,1,29
2.0456,15.771,-10.176,1,29
18.221,26.826,-9.6997,1,29
37.156,36.71,-9.8001,1,29
53.116,44.618,-9.5421,1,29
64.471,49.493,-11.064,1,29
70.157,51.163,-15.436,1,29
71.776,52.597,-18.117,1,29
72.238,53.658,-18.414,1,29
72.635,53.1,-18.32,1,29
73.097,51.158,-18.298,1,29
73.618,49.338,-18.262,1,29
74.15,47.989,-18.225,1,29
-7.4977,-5.3236,-17.82,1,30
-7.5119,-5.3143,-17.818,1,30
-7.5291,-5.3159,-17.828,1,30
-7.4981,-5.2996,-17.831,1,30
-7.4801,-5.2543,-17.825,1,30
-7.4995,-5.178,-17.831,1,30
-8.4099,-4.9289,-17.872,1,30
-10.844,-4.1515,-17.872,1,30
-11.944,-0.6296,-16.278,1,30
-9.4584,6.869,-12.992,1,30
-1.385,16.329,-9.896,1,30
11.565,25.992,-7.8038,1,30
25.132,33.574,-7.1244,1,30
38.919,39.497,-7.4488,1,30
51.146,43.7,-8.257,1,30
61.019,46.291,-9.6106,1,30
67.269,48.275,-11.539,1,30
70.003,49.402,-14.079,1,30
71.571,49.227,-17.316,1,30
72.43,49.629,-18.41,1,30
73.161,49.757,-18.305,1,30
74.794,48.53,-18.322,1,30
76.375,46.926,-18.313,1,30
77.224,45.756,-18.279,1,30
-14.369,-10.197,-18.011,1,31
-14.405,-10.196,-18.009,1,31
-14.359,-10.182,-18.005,1,31
-14.394,-10.223,-18.013,1,31
-14.382,-10.116,-18.037,1,31
-14.356,-9.9294,-18.104,1,31
-14.575,-9.0424,-18.152,1,31
-14.8,-6.2794,-17.607,1,31
-13.035,1.0829,-14.468,1,31
-6.3192,12.239,-10.666,1,31
6.7385,24.31,-8.9745,1,31
24.851,34.924,-10.089,1,31
43.124,43.02,-11.616,1,31
59.002,50.016,-12.56,1,31
69.133,55.224,-14.049,1,31
73.557,57.784,-17.322,1,31
74.514,59.474,-18.475,1,31
74.934,59.106,-18.324,1,31
75.299,56.869,-18.26,1,31
75.606,54.358,-18.217,1,31
76.041,51.874,-18.141,1,31
-11.039,-2.5656,-18.031,1,32
-11.01,-2.5351,-18.026,1,32
-11.042,-2.5121,-18.014,1,32
-11.036,-2.4586,-18.033,1,32
-11.06,-2.3065,-18.069,1,32
-11.102,-1.9123,-18.16,1,32
-11.392,-0.93671,-18.163,1,32
-11.037,1.7896,-17.455,1,32
-7.2962,7.9243,-15.129,1,32
2.9271,16.933,-13.097,1,32
18.536,26.052,-12.646,1,32
35.797,33.263,-13.439,1,32
52.509,39.627,-13.918,1,32
64.952,45.132,-13.695,1,32
73.388,48.394,-15.194,1,32
76.828,49.92,-17.936,1,32
77.624,51.826,-18.497,1,32
78.01,51.932,-18.448,1,32
78.181,50.425,-18.411,1,32
78.265,48.269,-18.393,1,32
78.331,46.513,-18.38,1,32
-11.577,-13.54,-17.978,1,33
-11.58,-13.539,-17.984,1,33
-11.594,-13.54,-17.984,1,33
-11.564,-13.529,-17.961,1,33
-11.598,-13.473,-17.997,1,33
-11.622,-13.339,-18.029,1,33
-12.269,-12.679,-18.057,1,33
-13.47,-10.685,-17.713,1,33
-13.077,-4.7332,-15.078,1,33
-7.559,6.1939,-10.856,1,33
5.0323,17.961,-8.3444,1,33
23.208,28.152,-8.6949,1,33
42.939,35.675,-10.251,1,33
58.145,41.846,-10.755,1,33
67.205,46.966,-12.137,1,33
69.94,49.395,-15.939,1,33
70.016,51.174,-18.43,1,33
70.318,52.199,-18.339,1,33
70.953,50.973,-18.285,1,33
71.8,48.989,-18.267,1,33
72.494,47.33,-18.226,1,33
73.218,45.88,-18.208,1,33
-9.2621,-6.9438,-18.009,1,34
-9.2845,-6.9861,-18.01,1,34
-9.2696,-6.9312,-18.01,1,34
-9.2816,-6.9614,-18.012,1,34
-9.2746,-6.8856,-18.029,1,34
-9.2666,-6.6572,-18.103,1,34
-9.4662,-5.7493,-18.14,1,34
-9.7451,-3.4033,-17.966,1,34
-7.6543,1.6677,-16.394,1,34
-0.89724,10.933,-13.147,1,34
12.67,22.25,-10.533,1,34
